Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,DIS,GOOGL,JPM,META,MS,MSFT,NVDA,TSLA,V,AAPL,AMZN,DIS,GOOGL,JPM,META,MS,MSFT,NVDA,TSLA,V,AAPL,AMZN,DIS,GOOGL,JPM,META,MS,MSFT,NVDA,TSLA,V,AAPL,AMZN,DIS,GOOGL,JPM,META,MS,MSFT,NVDA,TSLA,V,AAPL,AMZN,DIS,GOOGL,JPM,META,MS,MSFT,NVDA,TSLA,V
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-03,202.30824279785156,178.41000366210938,87.86824798583984,150.19918823242188,224.0950164794922,530.4203491210938,105.10932159423828,370.2752990722656,101.77601623535156,267.2799987792969,336.86883544921875,206.58958563447752,184.1300048828125,93.74327757918721,152.25206746912303,230.41541595904243,551.3130986556911,108.4788959058967,374.61212363444304,105.60510798745378,276.29998779296875,342.179068418752,200.37665915579902,176.9199981689453,87.64076799421284,149.87032672274708,222.73294584761328,529.1033205063213,104.08675967327022,366.54388609690864,101.5760587841681,261.510009765625,328.5411465307668,204.64803566499702,183.0,93.4762342094636,150.58783997911712,229.56290134081743,544.9873786131755,107.23234904262485,371.9425583652147,103.48561239808684,265.2900085449219,331.4195976476345,103419000,95553600,19353400,46883400,17188500,34777500,15186100,30198000,338769400,136174300,8792900
2025-04-04,187.56253051757812,171.0,82.6163330078125,145.09689331054688,207.32411193847656,503.591064453125,97.22100830078125,357.1061706542969,94.28778076171875,239.42999267578125,310.8039245605469,199.01262630823254,178.13999938964844,86.58247303762616,150.54799324363788,214.63980786720018,516.8311091249631,100.98986355983253,371.74410993496775,100.10640942744341,261.0,332.16405274261683,186.52703508606032,166.0,82.17125820508556,144.8776522919314,205.9930827481223,493.0848271014097,94.76686273534747,356.7489202327306,92.08830207120735,236.0,309.8014176333739,193.0486144227304,167.14999389648438,85.0593169221124,147.49855413182192,212.2834044818624,505.4767837476822,98.8863176480373,361.36358655898334,98.88670323249266,255.3800048828125,327.548601237895,125910900,123159400,22580900,62259500,27170700,38589800,18876900,49209900,532273800,181229400,13201700
2025-04-07,180.6725616455078,175.25999450683594,82.38884735107422,146.242919921875,211.42564392089844,515.0850830078125,98.28252410888672,355.14117431640625,97.61699676513672,233.2899932861328,309.9999694824219,193.30748067285785,183.41000366210938,85.68241726595254,152.32184805897472,218.92867162545016,538.1529079067506,101.61314300098205,368.1813588125757,101.72602911656392,252.0,319.7867109219751,173.86223225537526,161.3800048828125,79.22384520208466,140.04441129882048,199.318263676067,480.81258761769493,91.86475274832884,342.17049555544185,86.59959627985899,214.25,296.77890849631945,176.43103817745248,162.0,80.10410956186786,141.0608910476278,202.87751892186455,484.00537900420284,93.75404714331555,348.2142236601539,87.43939472630683,223.77999877929688,299.8261105791199,160466300,109327100,20456000,76794100,22914400,36606100,20721400,50425000,611041300,183453800,12163400
2025-04-08,171.67178344726562,170.66000366210938,80.82613372802734,144.19998168945312,213.8214569091797,509.2981262207031,97.68846893310547,351.8662414550781,96.27731323242188,221.86000061035156,305.9800109863281,189.5140179775097,185.89999389648438,85.99892285867644,151.7139355045659,224.63725299032382,546.1946573403337,104.14520347387388,370.8112022714622,105.82505852328022,250.44000244140625,323.8562337207618,168.47572171547168,168.57000732421875,79.96564722180375,142.5357542501846,210.25234800804796,501.7252270865814,95.70178195363873,347.5889889390993,94.43774279946976,217.8000030517578,301.6722542325901,185.88981432593783,185.22999572753906,85.00986103145327,150.69745588802078,220.37798698735673,542.0240972727826,102.47015323059765,365.46216834014683,103.78553826456235,245.0,319.8462363061084,120859500,87710400,14845600,52200200,19485700,28034200,10710100,35868900,476243400,171603500,9569300
2025-04-09,197.98709106445312,191.10000610351562,90.43981170654297,158.16159057617188,231.0458984375,584.4481811523438,108.78079986572266,387.52325439453125,114.30306243896484,272.20001220703125,329.9605407714844,199.7394480269994,192.64999389648438,91.2409493347809,158.99868434001036,234.14175911605213,586.563392325636,110.9233089454182,390.24245792204835,115.07287764897656,274.69000244140625,331.54866125033834,171.14407803694525,169.92999267578125,80.30192844712288,143.41272834835817,208.03399049311142,500.9769327422793,95.33171641352166,350.41733953240174,97.5070179445592,223.8800048828125,303.36957174968546,171.20381523449285,172.1199951171875,80.40083311607505,143.9209605893895,209.51290511747,508.1207792653783,95.63361241443091,350.85399906862426,98.86669810018236,224.69000244140625,303.36957174968546,184395900,116804300,24970900,70406200,24022400,39216600,16919500,50199700,612918300,219433400,11361800
2025-04-10,189.59365844726562,181.22000122070312,84.29773712158203,152.2919464111328,223.9175262451172,545.0572509765625,103.79460906982422,378.45269775390625,107.5446548461914,252.39999389648438,322.1986389160156,193.9347385570105,186.8699951171875,88.036389366879,157.17500865516934,227.11198713675623,579.9882591353082,106.02476243549476,380.983312003396,110.83388059600858,262.489990234375,327.70742923767034,182.205859833413,175.85000610351562,82.16136009801669,149.41191804525613,217.0060708942117,534.0920601322453,100.70745655485901,365.00562576710445,99.12664053501021,239.3300018310547,310.9428810827381,188.24952597387417,185.44000244140625,87.94736988459259,155.99907817143998,226.76690105221883,574.1913720884271,105.92736992057011,379.1572950457799,109.34423379452805,260.0,325.58331156384054,121880000,68302000,16377000,48022000,18896400,28173500,10956700,38024400,437812400,181722600,8709800
2025-04-11,197.29013061523438,184.8699951171875,83.96145629882812,156.59701538085938,232.87974548339844,542.3433837890625,105.29436492919922,385.4988098144531,110.90386199951172,252.30999755859375,330.92333984375,198.67409816298056,185.86000061035156,84.73292330191377,157.12518279409443,235.22629475740231,546.1647580379857,106.34613426606799,387.08662977771354,111.52371865557488,257.739990234375,334.4767628604182,185.25259829067514,178.0,82.43830020860707,152.29195068350106,221.83718632835738,527.3972072394978,100.2010439149865,376.01144319106686,107.45467796999777,241.36000061035156,320.144027639236,185.29243322025624,179.92999267578125,84.17905110399438,152.37166086891528,223.12876931722607,534.3015744722139,100.2010439149865,377.74814777589194,108.47443427245335,251.83999633789062,322.019972067207,87435900,50594300,10204400,33636200,20284500,17642300,10573200,23839200,313417300,128948100,6804500
2025-04-14,201.64117431640625,182.1199951171875,83.73397064208984,158.5203399658203,231.42056274414062,530.2807006835938,106.25849151611328,384.8636169433594,110.68391418457031,252.35000610351562,332.69012451171875,212.01595519155484,187.44000244140625,85.50438451862107,161.16117679260088,236.4094323607213,556.5114165099282,108.5860300409768,391.6516465120973,114.2630725146749,261.79998779296875,337.0872092038152,200.28707539108044,179.22999572753906,83.11085691565606,157.0155480479404,230.34588838919925,527.0879701726936,105.71312907915961,381.2909618319917,109.04430120283689,245.92999267578125,330.66530036126704,210.52246440005902,186.83999633789062,84.89117106840654,159.44711904636745,233.76711210699779,554.9149903570471,107.59269025509604,390.23251818413166,114.08311462021162,258.3599853515625,333.9109984216604,101352900,48002500,10841300,30333000,13017800,14130900,8224500,19251200,264705000,100135200,5011800
2025-04-15,201.26280212402344,179.58999633789062,84.08014678955078,155.76988220214844,229.85292053222656,520.3431396484375,107.55372619628906,382.7994384765625,112.1735610961914,254.11000061035156,333.3154602050781,202.62685207462172,182.35000610351562,85.0395379549817,159.09833747842598,235.29531563163073,536.7260686645161,109.21903558837147,388.9126416904877,113.5932323217664,258.75,336.86888342808714,198.93296032454862,177.92999267578125,83.59550106836969,154.6736922783896,229.54728057723042,516.332191830521,107.18365248915607,381.24135923720473,110.47396469045397,247.5399932861328,332.51147964770786,200.98401841430368,181.41000366210938,83.82298860544886,158.58014524074957,232.7811727531539,530.9092077902969,107.21286727024439,385.5583162962043,110.94385517244878,249.91000366210938,334.21870397872834,51343900,43642000,7840500,27551500,10912900,15558700,6003800,17199900,228966900,79594300,4386200
2025-04-16,193.42697143554688,174.3300018310547,81.86463928222656,152.8001708984375,226.3824005126953,501.176513671875,105.04115295410156,368.7867126464844,104.46538543701172,241.5500030517578,328.86871337890625,199.82906121923162,179.10000610351562,83.87244101145438,155.35132240030543,230.29659590484752,512.2115538752881,107.43686163792148,378.71073856569086,106.76484672728219,251.97000122070312,334.7149742599511,191.5352073519423,171.41000366210938,81.11295777102754,150.98645259897873,224.72600824712578,494.5115946838527,103.86277637161322,365.2041538267982,100.4263361362673,233.88999938964844,326.4170604757067,197.49921927320653,176.2899932861328,83.35812466595775,152.57096991980188,228.73880396905287,507.36253528750194,106.71620311433472,377.7779079921512,104.52537649088836,247.61000061035156,332.51146424051313,59732400,51875300,10144300,28187400,9322300,18735100,6520100,21967800,397016900,112378700,5850600
2025-04-17,196.12521362304688,172.61000061035156,83.88232421875,150.63768005371094,228.69937133789062,500.3484191894531,106.32666778564453,364.9858093261719,101.4660873413086,241.3699951171875,327.1614990234375,197.96719174329118,176.2100067138672,84.84171531920828,154.14550597318726,231.04590571903626,506.1552631934533,107.85563678645543,371.4761304955969,104.44538862475022,244.33999633789062,331.8365329043558,193.5763250102755,172.0,82.448187706193,147.98686786207978,227.30918793654973,496.8862480413959,105.32358720568665,364.10258680355696,100.02643178468185,237.67999267578125,326.0002072551973,196.34426016251078,176.0,82.45808043651155,153.75685420118594,227.5556737150443,504.1099012067369,105.68391279459985,370.9104537724408,104.42538906519317,243.47000122070312,328.610675317875,52164700,44726500,14810900,33046600,9557900,14593500,5233100,21120200,292517500,83404800,5655900
2025-04-21,192.32177734375,167.32000732421875,83.08119201660156,147.15972900390625,225.7711181640625,483.56634521484375,103.52193450927734,356.3916015625,96.88717651367188,227.5,317.7221374511719,192.958999427942,169.60000610351562,84.29774136277376,148.43530478654532,228.55146991109476,492.38639367876976,105.49888083713363,361.71089501866106,99.41657935183265,232.2100067138672,326.70489724705635,188.98630873883343,165.2899932861328,82.0723522909005,145.59516199807078,223.15835989610855,478.71729620364266,102.0416543754103,352.9678309109542,95.01761424618036,222.7899932861328,314.29775372186907,192.43130060162235,169.60000610351562,83.98124188550061,148.36555457655837,227.38806426261334,490.22127698998224,105.31384396289869,360.0635031391147,98.74673137333838,230.25999450683594,326.55601758292966,46742500,48126100,14166800,26049100,8716200,16166000,7784500,20807300,288501100,97768000,6362300
2025-04-22,198.8732452392578,173.17999267578125,85.14833068847656,150.9466094970703,232.27833557128906,499.1510925292969,107.49529266357422,364.03314208984375,98.86670684814453,237.97000122070312,328.9382019042969,200.715208155226,176.77999877929688,85.61319096338407,151.6641228147109,232.6727218450888,505.7362053967078,107.80692938855447,364.9759064223077,99.78648832080442,242.7899932861328,330.08958852422495,195.1196006832811,169.35000610351562,83.67463065100156,148.02672595604838,228.1176544095649,485.26249029169,105.14828020388046,357.1259979397675,97.25708545719098,229.85000610351562,319.99515293739404,195.26894368988752,169.85000610351562,84.08014962985894,148.3755226432022,228.71908031334866,490.7600664511802,105.1969690305928,360.61927460023594,98.75673214732677,230.9600067138672,321.45420402020414,52976400,56607200,9578500,26971800,10701400,17399400,6571300,19485000,241004800,120858500,5435500
2025-04-23,203.71214294433594,180.60000610351562,86.335205078125,154.81320190429688,237.4939727783203,519.0960083007812,109.3748550415039,371.54559326171875,102.68579864501953,250.74000549316406,331.8861389160156,207.09738254349836,187.3800048828125,88.8869863228245,156.98566172409713,243.32088491933087,534.1320095182137,113.56248054847327,377.50000836988784,104.77531016741209,259.45001220703125,338.7150359152207,201.9199510184256,180.19000244140625,86.07804689830174,153.27851478210604,236.6263380579327,515.3544703338583,109.00478874809956,370.1859763720142,101.99595878138034,244.42999267578125,330.72484718434157,205.10606155750318,183.4499969482422,88.05617049029651,155.07229801307963,236.84324673802962,527.3373790061787,110.29029118256365,373.20288850682186,104.4953697335839,254.86000061035156,334.7348143715311,52929200,63470100,12089100,31128800,14126800,18173900,9243800,20545500,247526000,150381900,8906000
2025-04-24,207.46575927734375,186.5399932861328,89.02545928955078,158.7296142578125,241.20111083984375,531.9469604492188,112.57887268066406,384.3575134277344,106.40492248535156,259.510009765625,333.2161560058594,207.92376976062596,186.74000549316406,89.25293928947134,159.03854063446718,242.01944538917732,532.6952680588365,112.87103536071128,385.49880064204365,106.51489717654988,259.5400085449219,334.26827932908634,202.05933042602183,180.17999267578125,85.82089346037728,155.2516683139833,234.2403552074537,516.3322506362241,108.33281766267659,372.33953252384407,103.08570507328525,249.1999969482422,328.7892957803454,204.00086522918792,180.9199981689453,86.49345582065459,155.6104249592094,236.36999583866177,517.5594556288198,108.94635780477462,372.84566753938213,103.45562063709751,250.5,330.8042146303982,47311000,43763200,10310000,45894000,9055200,13910000,6640700,22232300,220815000,94464200,8055200
2025-04-25,208.371826171875,188.99000549316406,89.2925033569336,161.40036010742188,240.12644958496094,546.0350341796875,112.97816467285156,388.8729553222656,110.98385620117188,284.95001220703125,332.68017578125,208.8397878176709,189.94000244140625,89.35184465372777,165.52605388757996,242.167344017777,548.6191554082354,114.03967474515035,389.1805976978566,111.8936379045766,286.8500061035156,333.8712433093349,205.30519003897632,185.49000549316406,88.0957394139445,160.4835257508864,238.35174896231777,535.0398827431792,111.96534342872826,381.67803664886475,105.70510100806126,259.6300048828125,329.7024615247241,205.47445049920006,187.6199951171875,89.08480127221084,164.49961422965615,241.21097798902758,545.5660631286188,112.68600198377541,384.05979677325973,106.82483233532861,261.69000244140625,332.2732178646197,38222300,36414300,7749600,56034000,8588600,17098900,5013200,18973200,251064700,167560700,4452800
2025-04-28,209.2281036376953,187.6999969482422,89.17382049560547,160.05502319335938,239.8010711669922,548.4994506835938,112.80286407470703,388.1882019042969,108.70439147949219,285.8800048828125,335.0028076171875,210.5822025692478,190.22000122070312,90.37058443500133,162.5862396977989,243.37018021379762,557.2297054926632,114.81876574542028,389.7561846754867,110.34400455936343,294.8599853515625,336.81920008518114,206.55974070372147,184.88999938964844,88.65950410512303,158.0519740918863,237.45452188068074,539.3701350502788,110.85513270474233,383.7025530868883,105.9950231207954,272.4200134277344,332.53128405109055,209.08871177088434,190.11000061035156,89.46064179321158,161.86872639451175,241.12223125075698,554.3861611423933,112.85155290095284,388.9821118643913,109.66416443154382,288.9800109863281,334.27821953702613,38743100,33224700,8491800,29745800,7394300,15179000,4171200,16579400,207708500,151731800,5422900
2025-04-29,210.29345703125,187.38999938964844,90.17276000976562,159.6065673828125,241.18138122558594,553.1888427734375,113.17293548583984,391.0462951660156,108.99431610107422,292.0299987792969,338.9830322265625,211.31898611202763,188.02000427246094,90.65740571148727,160.18456500527563,241.8025301539178,555.3140410474371,113.42614265580465,392.0982394081848,110.17403844763395,293.32000732421875,339.7274609052591,207.46576971677675,183.67999267578125,88.77818683409099,156.97569056687874,238.29257534449988,542.8921237705526,111.24468550304678,387.41409832984397,107.41469407982767,279.4700012207031,333.96062249755994,207.78438836336602,183.99000549316406,88.84742085634515,159.76601814888411,238.78554686367198,544.7678861992229,112.36462514749451,388.3270916828822,107.64463563001284,285.5,335.9854769850612,36827600,41667300,6359900,26809000,7216800,11835000,4689800,14974000,170444300,108906600,5519500
2025-04-30,211.57786560058594,184.4199981689453,89.95516967773438,158.25128173828125,241.18138122558594,547.7611694335938,113.30546569824219,392.25701904296875,108.89433288574219,282.1600036621094,342.9334411621094,212.65318081121782,185.0500030517578,90.19254994805421,158.71965890557001,241.7729530663112,547.8609194224242,113.69813906411225,393.6463764759126,108.89433288574219,284.45001220703125,343.9458531517072,205.77316280594096,178.85000610351562,87.59131252721842,154.86302105563792,235.07839141114778,528.305171612182,109.97757221657152,381.51921680100196,104.05547701680861,270.7799987792969,330.76450530796507,208.39175489829196,182.1699981689453,88.90676656128845,157.43410788690483,237.8193268984978,537.1851129255415,111.03778805753426,387.33468087236696,104.44538450923935,279.8999938964844,331.95560318233197,52286500,55176500,8474800,34981100,12991700,29244000,6502400,36461100,235044600,128961100,9526700
2025-05-01,212.39430236816406,190.1999969482422,89.81670379638672,160.74264526367188,243.41949462890625,570.9188232421875,114.62091827392578,422.16802978515625,111.58370208740234,280.5199890136719,339.9061279296875,213.62891164873253,191.80999755859375,90.60795629135099,161.39039316416392,244.957563478491,591.6120134415539,115.66149630845148,433.669971462135,114.91291927434723,290.8699951171875,343.1518258838107,207.99346964638974,187.5,89.37162898418372,158.3609043039561,238.76584193081504,569.2126599544815,112.56920390647599,421.67182852064957,111.27377757314032,279.80999755859375,337.5934193334326,208.1726964341785,190.6300048828125,90.27167133991111,159.8955762805081,239.42642201137784,590.7439814787114,113.42326790004907,427.8346397458207,113.05335693358144,280.010009765625,343.01285133188384,57365700,74266000,7790600,30203200,8689600,31159000,7743600,58938100,236121500,99659000,5849900
2025-05-02,204.45889282226562,189.97999572753906,91.47832489013672,163.46319580078125,248.9604949951172,595.6728515625,118.01752471923828,431.97296142578125,114.47303009033203,287.2099914550781,345.0178527832031,206.0917754590827,192.8800048828125,92.17067268618656,164.39995007912242,250.05489247406737,602.976341384666,118.30221270683877,436.10135948336034,115.37281962529518,294.7799987792969,347.4893460773067,201.2827333487594,186.39999389648438,90.83543320307001,161.3106559960053,245.9533804761471,577.025022870384,116.28976649673444,426.72314369115975,113.34329900218786,279.80999755859375,343.5488360869076,205.19567188008233,191.44000244140625,90.83543320307001,162.84534306658284,247.7280660793759,582.1434519633877,117.11438126937398,428.4598480759583,114.15310576985596,284.8999938964844,344.6406707739598,101010600,77903500,7594000,25715000,7165000,24739300,6894400,30757400,190194800,114454700,6113700
2025-05-05,198.02691650390625,186.35000610351562,91.10248565673828,163.642578125,249.00978088378906,597.917724609375,117.40887451171875,432.856201171875,113.7931900024414,280.260009765625,346.0501708984375,203.21431440062256,188.17999267578125,92.06187683804932,164.81849332954616,251.57323889927602,601.8488361583287,118.65561175383483,436.1608880903925,114.64298826396649,284.8500061035156,348.4422417551538,197.34987465543003,185.52999877929688,88.629831084676,162.15772135408076,247.067471820398,586.7230116613694,116.22104313646263,428.8270192574835,112.63346720059009,274.3999938964844,343.54887112555906,202.21865389928206,186.50999450683594,88.71884302721764,162.436752596043,247.64917462464473,589.8858412822701,116.5646294863928,429.581254830481,112.88340831442672,284.57000732421875,344.4223389642861,69018500,35217500,10231000,21341800,5450700,13887700,6540300,20136100,133163200,94618900,3865300
2025-05-06,197.6485595703125,185.00999450683594,91.16182708740234,162.66595458984375,245.74630737304688,585.9846801757812,116.16214752197266,430.0179443359375,113.51325988769531,275.3500061035156,345.1171569824219,199.77927242381972,187.92999267578125,91.72559202883363,164.23053675483612,249.09850775479987,594.685034384837,116.96712448507742,434.4043769104007,114.7129742117387,277.7300109863281,347.05265342534733,196.16503515467957,183.85000610351562,90.00462655698173,160.63301049910467,245.49982160837982,585.256346973055,115.06266368642578,427.8942186382879,110.7938992837595,271.3500061035156,343.19156565768407,197.3498735756035,184.57000732421875,90.20243590466387,161.6096198520829,246.48576466704802,591.1929324469492,115.65166994168912,428.91639204817295,111.4537475013017,273.1099853515625,343.82679572959023,51216500,29314100,11839400,21277200,6369900,10600700,5739600,15104200,158525600,76715800,3438500
2025-05-07,195.3983612060547,188.7100067138672,100.97332000732422,150.85690307617188,245.88433837890625,595.4632568359375,116.91803741455078,430.0576477050781,117.03242492675781,276.2200012207031,347.2511291503906,198.5745204381265,190.99000549316406,102.17997666406133,164.4298335624806,248.90132172618286,601.7191276587725,117.80155054153647,434.79139692835327,117.65228163619798,277.9200134277344,348.5414599239066,192.4113798882551,185.00999450683594,99.04465243037099,147.32912722252786,245.33221267408402,585.3461237925522,116.03452428756508,427.83464541633373,112.25355204144066,271.0,344.63072597288647,198.30568786560423,185.55999755859375,101.29971222679107,163.5130144970414,246.33787880460858,589.0277995025451,116.16214742734243,430.54391525930873,113.02337494499027,276.8800048828125,346.1096780367608,68536700,43948600,36155300,127490100,8724100,13139100,4680600,23295300,206758800,71592600,5454000
2025-05-08,196.63299560546875,192.0800018310547,103.97018432617188,153.7468719482422,249.906982421875,596.6605834960938,119.64710998535156,434.84100341796875,117.34235382080078,284.82000732421875,348.66058349609375,199.18188402861682,194.3300018310547,105.02848020319932,155.39116415932176,252.2831087481577,609.9205723172726,121.00183266105755,440.2992170006134,118.65204278244111,289.79998779296875,352.69042140438404,193.83517686729027,188.82000732421875,102.72396428305537,152.3716357822811,248.01397359895375,595.2737054544873,117.79173609347882,432.35006352791333,115.82270761670769,279.4100036621094,348.34298363388575,196.86199326420865,191.42999267578125,102.83276169016555,154.464385147347,248.03369667206766,604.9218677784463,117.79173609347882,434.602806230982,118.22214377270919,279.6300048828125,349.38517160328274,50478900,41043600,19265400,57498700,8320100,14622800,6449300,23491300,198428100,97539400,4156400
2025-05-09,197.66848754882812,193.05999755859375,104.78121185302734,152.22218322753906,249.52249145507812,591.1530151367188,119.47040557861328,435.3967590332031,116.62252044677734,298.260009765625,349.9211730957031,199.66975978270045,194.69000244140625,105.02847730856426,154.5142387821615,251.91832606188873,605.6003210056944,120.97238167366592,437.3914674607305,118.20215005190205,307.0400085449219,351.17179261651313,196.68277813613466,191.16000366210938,103.61411860105537,151.67408067225014,248.7928881161782,590.3748069015998,119.24462346243027,432.5684058555715,115.18285724943865,290.0,348.06506919478625,198.13644922219603,193.3800048828125,104.1086495121292,153.6372746936992,250.92252890731987,602.3576547482705,120.24593336951098,436.6570993033328,117.32235248570746,290.2099914550781,349.21642550515,36453900,29663100,10438200,32435300,5087600,10427300,4240100,15324200,132972200,132387800,3086600
2025-05-12,210.15048217773438,208.63999938964844,109.28144073486328,157.91246032714844,256.39447021484375,637.9871215820312,124.73220825195312,445.84674072265625,122.97103118896484,318.3800048828125,353.2065734863281,210.62903686932515,211.66000366210938,109.72652309102423,158.5502482480448,259.8945859876247,638.944977269137,126.8330020081122,445.95589045656413,122.97103118896484,322.2099914550781,359.2017138134001,206.12274573806786,205.75,107.47146330015973,155.7100901217978,255.0634712092411,619.628677643235,124.1235716900284,436.4387544599253,120.25167057965504,311.5,348.5216348059256,210.32994399020487,210.7100067138672,108.66822722264683,156.94581087118723,259.20441383845855,629.4963146177121,125.08561350902858,442.5519572732001,121.94127499373305,321.989990234375,356.4721421949445,63775800,75205000,18366600,44138800,9603900,21965100,9162100,22821900,225023300,112826700,7985400
2025-05-13,212.28399658203125,211.3699951171875,110.16170501708984,158.97874450683594,259.31292724609375,654.5496826171875,126.98026275634766,445.72772216796875,129.89938354492188,334.07000732421875,354.0815124511719,212.75257189298435,214.83999633789062,110.97273542401112,160.01515931291138,259.96365336015776,659.4286019389394,127.72633386278562,447.24609694771215,131.18908818741485,337.5899963378906,356.7957135338314,208.36592688565332,210.10000610351562,108.94516317967944,155.62039437316713,256.72976091028096,641.3794565378789,124.89909929981305,441.9764112331301,124.44067836400953,316.79998779296875,352.53050139384237,209.79158118866218,211.0800018310547,109.04406785448585,158.24129609505388,257.3607489039017,644.083302386897,125.41938829154145,444.37803887168343,124.95056035306071,320.0,353.46507058705555,51909300,56193700,14076700,42382100,8589000,18570800,6086700,23618800,330430100,136992600,5406200
2025-05-14,211.68582153320312,210.25,111.70464324951172,164.79856872558594,261.90594482421875,657.8721313476562,128.6392822265625,449.4988098144531,135.30810546875,347.67999267578125,354.3996276855469,213.29093762104833,211.92999267578125,112.16950350761837,166.4229412214118,262.8918879441619,661.1746598556101,129.15958617133225,450.45150777480933,135.40808800730593,350.0,356.3383686851556,209.94113079478424,208.85000610351562,109.61772222648577,159.0584775444673,258.60302935469,652.8335389149222,126.76428566175281,444.73528972695,131.6489642323906,337.0,353.15685277328083,211.78550901932945,211.4499969482422,110.16170169448542,159.4072742222668,259.30304054504273,659.7179933381154,126.9900677650928,444.73528972695,133.16861033831793,342.5,354.60843571646035,49325800,38492100,15352200,48755900,8643100,12348200,6273400,19902800,281180800,136997300,6207600
2025-05-15,210.80850219726562,205.1699981689453,110.99251556396484,163.39344787597656,263.7298889160156,642.427001953125,130.08236694335938,450.5129089355469,134.79823303222656,342.82000732421875,360.2059020996094,212.31393091132972,206.8800048828125,111.61562177671321,165.6356730691148,265.7313520440172,655.8266880212221,130.59284456305988,453.5552331837817,136.2678878895653,346.1400146484375,361.62765979141955,208.90429308394448,202.6699981689453,110.35951662042734,161.80893051621783,261.03828372684393,637.1389743044876,127.63799416560153,447.8284909088357,132.6287461607251,334.7200012207031,354.6183904264411,210.31001909194578,206.4499969482422,111.00240829475399,165.26694125278715,263.217209377267,652.8035572955781,127.87358769835336,448.1665235651595,134.258351724734,340.3399963378906,354.8271984768698,45029500,64347300,8322400,33146700,9214600,14341800,7209300,21992300,226632600,97882600,5826100
2025-05-16,210.61907958984375,205.58999633789062,112.17938995361328,165.61572265625,263.7989196777344,638.8950805664062,129.75840759277344,451.6463317871094,135.36810302734375,349.9800109863281,363.00958251953125,211.9251181254035,206.85000610351562,112.199175415766,168.76480673115492,264.6862624037603,638.9948305544648,130.54375430042592,451.73580834700897,136.31789147723805,351.6199951171875,364.0734051456595,209.13360964796243,204.3699951171875,110.20126631114036,165.04768502743337,260.9889759714906,624.7370982869602,129.3755531324387,446.1383501578063,133.42857277146337,342.3299865722656,358.80405155830886,211.71574852428404,206.85000610351562,110.69579722175858,167.15039440077075,263.7397655019056,636.5204462352993,129.85658154844594,449.43915228561843,136.18791721457987,346.239990234375,360.8521422236704,54737900,43318500,10961000,42846900,8932900,18519000,6303800,23849800,226542500,95895700,5838100
2025-05-19,208.14659118652344,206.16000366210938,111.42770385742188,165.96450805664062,261.1566162109375,638.98486328125,128.44296264648438,456.2197570800781,135.53805541992188,342.0899963378906,365.77349853515625,208.84446444770495,206.6199951171875,111.75408851020013,166.06416858529283,264.5482629218792,641.5490713874889,129.70933779159787,456.9355998797858,135.83797251007488,343.0,367.01627342168587,203.64029993754312,201.25999450683594,110.67601479107952,163.65253281131433,258.2480719963219,626.3833579870233,126.70540043973654,448.1963586877965,132.35879696756518,333.3699951171875,360.22576479180896,207.27923550566183,201.64999389648438,110.89360959022673,163.94152401470697,261.817181246086,626.8323547421304,127.91286222290294,448.27591363294266,132.35879696756518,336.29998779296875,360.9217005235553,46140500,34314800,7209700,30426100,12145000,9592400,7703500,21336500,193154600,88869900,5081500
2025-05-20,206.232421875,204.07000732421875,111.13098907470703,163.41336059570312,261.9453430175781,635.662353515625,126.76428985595703,455.5238342285156,134.3483428955078,343.82000732421875,364.7196350097656,207.83753801206538,205.58999633789062,112.1596142950108,167.91774593119885,262.9115780411088,637.9072763695222,128.00120074298454,455.69283539558984,134.54829272140586,354.989990234375,366.1214887501993,204.40797196423648,202.64999389648438,110.58700204370018,162.337090725838,258.6128506853088,630.8333091235804,125.7727838864248,451.69606398891386,132.58874781513978,341.6300048828125,362.58206823126,207.03996203611737,204.6300048828125,111.21011583302493,165.8548915457752,258.8297593604445,634.5748472134089,127.49072316358387,452.9587181303489,134.2583525069389,347.8699951171875,365.65420417005475,42496600,29470400,6433300,46607700,8436300,6743500,5220100,15441800,161514200,131715500,5281400
2025-05-21,201.47689819335938,201.1199951171875,109.25176239013672,167.9775390625,257.3705749511719,634.0659790039062,123.00445556640625,449.9561767578125,131.76895141601562,334.6199951171875,356.22900390625,206.4118779017609,203.4600067138672,111.25955657922054,172.54171471286378,261.91575784118834,645.1508944069866,126.2832618004837,455.1360777634671,137.36762292180558,347.3500061035156,363.87455791983723,200.10109516487896,200.05999755859375,108.92537019446844,162.9948165454298,257.06493502136397,628.7479892254967,122.77866596537666,449.20055644956204,130.55922977564506,332.20001220703125,356.01027429871647,204.54755595275296,201.61000061035156,110.46831168947189,163.1243721968136,260.6340439477094,630.3643287848374,125.7433350303831,451.94462570262056,133.02864907239967,344.42999267578125,361.6176895057481,59211800,42460900,10150600,73416000,7464000,11464600,6371600,19216900,270608700,102354800,6125500
